Metric,Value
compression_ratio,12.95233644859813
average,1.6544
median,2.0
std_dev,0.49476
mode,2.0
max,3.0
alpha,25
vertex_count,200
edge_probability,0.7
graph_type,unweighted
graph_seed,21283
