Metric,Value
compression_ratio,9.799352750809062
average,1.65293
median,1.5
std_dev,0.68397
mode,1.5
max,5.0
alpha,25
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,443708
