Metric,Value
compression_ratio,1.0114942528735633
average,1.00526
median,1.0
std_dev,0.07236
mode,1.0
max,2.0
alpha,35
vertex_count,20
edge_probability,0.5
graph_type,unweighted
graph_seed,235533
