Metric,Value
compression_ratio,1.1882673942701227
average,1.11265
median,1.0
std_dev,0.31617
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.7
graph_type,unweighted
graph_seed,441878
