Metric,Value
compression_ratio,1.2439156300703083
average,1.08456
median,1.0
std_dev,0.23756
mode,1.0
max,4.0
alpha,5
vertex_count,300
edge_probability,0.05
graph_type,unweighted
graph_seed,948524
