Metric,Value
compression_ratio,6.878947368421053
average,1.52291
median,1.5
std_dev,0.64163
mode,1.0
max,3.0
alpha,5
vertex_count,200
edge_probability,0.4
graph_type,unweighted
graph_seed,759861
