Metric,Value
compression_ratio,9.32429245283019
average,1.59373
median,1.5
std_dev,0.66902
mode,1.5
max,4.0
alpha,25
vertex_count,250
edge_probability,0.25
graph_type,unweighted
graph_seed,54082
