Metric,Value
compression_ratio,5.808398950131234
average,1.44497
median,1.5
std_dev,0.57676
mode,1.0
max,4.0
alpha,49
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,822736
