Metric,Value
compression_ratio,1.6373801916932906
average,1.2226
median,1.0
std_dev,0.40311
mode,1.0
max,4.0
alpha,25
vertex_count,150
edge_probability,0.1
graph_type,unweighted
graph_seed,555544
