Metric,Value
compression_ratio,10.208333333333334
average,1.68667
median,1.5
std_dev,0.70385
mode,1.0
max,4.0
alpha,7
vertex_count,150
edge_probability,0.5
graph_type,unweighted
graph_seed,752843
