Metric,Value
compression_ratio,13.584327086882453
average,1.74296
median,2.0
std_dev,0.43812
mode,2.0
max,3.0
alpha,25
vertex_count,200
edge_probability,0.8
graph_type,unweighted
graph_seed,645070
