Metric,Value
compression_ratio,2.176470588235294
average,1.37544
median,1.0
std_dev,0.57046
mode,1.0
max,3.0
alpha,5
vertex_count,20
edge_probability,0.4
graph_type,unweighted
graph_seed,334881
