Metric,Value
compression_ratio,8.37608225108225
average,1.45248
median,1.0
std_dev,0.51413
mode,1.0
max,3.0
alpha,49
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,171111
