Metric,Value
compression_ratio,11.68313641245972
average,1.64085
median,2.0
std_dev,0.48268
mode,2.0
max,3.0
alpha,35
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,659332
