Metric,Value
compression_ratio,3.61558854718982
average,1.36806
median,1.5
std_dev,0.49794
mode,1.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.15
graph_type,unweighted
graph_seed,404086
