Metric,Value
compression_ratio,1.0964419475655431
average,1.08408
median,1.0
std_dev,0.27751
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,906751
