Metric,Value
compression_ratio,3.123268698060942
average,1.36755
median,1.0
std_dev,0.54251
mode,1.0
max,4.0
alpha,35
vertex_count,150
edge_probability,0.2
graph_type,unweighted
graph_seed,50161
