Metric,Value
compression_ratio,8.83370288248337
average,1.71015
median,2.0
std_dev,0.45369
mode,2.0
max,2.0
alpha,35
vertex_count,200
edge_probability,0.8
graph_type,unweighted
graph_seed,880749
