Metric,Value
compression_ratio,3.867335562987737
average,1.5196
median,2.0
std_dev,0.49962
mode,2.0
max,2.0
alpha,49
vertex_count,100
edge_probability,0.7
graph_type,unweighted
graph_seed,451526
