Metric,Value
compression_ratio,1.0674627791563276
average,1.01022
median,1.0
std_dev,0.09984
mode,1.0
max,3.0
alpha,3
vertex_count,300
edge_probability,0.15
graph_type,unweighted
graph_seed,264335
