Metric,Value
compression_ratio,14.916375087473758
average,1.8868
median,2.0
std_dev,0.31684
mode,2.0
max,2.0
alpha,35
vertex_count,300
edge_probability,0.95
graph_type,unweighted
graph_seed,76600
